TimeStamp,GG Temp 1,GG Temp 2,GG Temp 3,GG Temp 4,GG Temp 5,GG Temp 6,GG Temp 7,GG Temp 8,GG Compr Press,GG Speed Actual,GG Inlet Vibr,GG Center Vib
15/03/2019 00:00,1053.5103,1010.5893,1050.9588,1019.7279,1018.7946,1064.0682,1056.609,1064.34,96.45255,6990.1785,0.63759609,0.76056786
15/03/2019 01:00,1053.5202,1010.5956,1050.9696,1019.7324,1018.8036,1064.0799,1056.6189,1064.3481,96.45354,6990.2091,0.63763092,0.76056192
15/03/2019 02:00,1053.5301,1010.6028,1050.9804,1019.7378,1018.8135,1064.0925,1056.6279,1064.3553,96.45453,6990.2406,0.63766575,0.76055598
15/03/2019 03:00,1053.5409,1010.61,1050.9912,1019.7423,1018.8234,1064.1042,1056.6369,1064.3634,96.45552,6990.2712,0.63770058,0.76055004
15/03/2019 04:00,1053.5508,1010.6163,1051.002,1019.7468,1018.8333,1064.1159,1056.6459,1064.3715,96.45651,6990.3027,0.63773541,0.7605441
15/03/2019 05:00,1053.5607,1010.6235,1051.0128,1019.7522,1018.8423,1064.1276,1056.6558,1064.3796,96.4575,6990.3342,0.63777015,0.76053816
15/03/2019 06:00,1053.5715,1010.6298,1051.0236,1019.7567,1018.8522,1064.1393,1056.6648,1064.3877,96.45858,6990.3648,0.63780498,0.76053231
15/03/2019 07:00,1053.5814,1010.637,1051.0344,1019.7612,1018.8621,1064.151,1056.6738,1064.3958,96.45957,6990.3954,0.63783981,0.76052628
15/03/2019 08:00,1053.5913,1010.6442,1051.0452,1019.7666,1018.872,1064.1627,1056.6828,1064.4039,96.46056,6990.4269,0.63787464,0.76052043
15/03/2019 09:00,1053.6021,1010.6505,1051.056,1019.7711,1018.881,1064.1753,1056.6927,1064.4111,96.46155,6990.4575,0.63790947,0.76051449
15/03/2019 10:00,1053.612,1010.6577,1051.0668,1019.7756,1018.8909,1064.187,1056.7017,1064.4192,96.46254,6990.489,0.6379443,0.76050855
15/03/2019 11:00,1053.6228,1010.664,1051.0776,1019.7801,1018.9008,1064.1987,1056.7107,1064.4273,96.46353,6990.5205,0.63797913,0.76050261
15/03/2019 12:00,1053.6327,1010.6712,1051.0884,1019.7855,1018.9107,1064.2104,1056.7197,1064.4354,96.46461,6990.5511,0.63801396,0.76049667
15/03/2019 13:00,1053.6426,1010.6784,1051.0992,1019.79,1018.9197,1064.2221,1056.7287,1064.4435,96.4656,6990.5817,0.63804879,0.76049073
15/03/2019 14:00,1053.6534,1010.6847,1051.11,1019.7945,1018.9296,1064.2338,1056.7386,1064.4516,96.46659,6990.6132,0.63808362,0.76048488
15/03/2019 15:00,1053.6633,1010.6919,1051.1208,1019.7999,1018.9395,1064.2455,1056.7476,1064.4597,96.46758,6990.6447,0.63811836,0.76047885
15/03/2019 16:00,1053.6732,1010.6991,1051.1316,1019.8044,1018.9494,1064.2572,1056.7566,1064.4678,96.46857,6990.6753,0.63815319,0.760473
15/03/2019 17:00,1053.684,1010.7054,1051.1424,1019.8089,1018.9584,1064.2698,1056.7656,1064.475,96.46956,6990.7068,0.63818802,0.76046706
15/03/2019 18:00,1053.6939,1010.7126,1051.1532,1019.8143,1018.9683,1064.2815,1056.7755,1064.4831,96.47055,6990.7374,0.63822285,0.76046112
15/03/2019 19:00,1053.7038,1010.7189,1051.164,1019.8188,1018.9782,1064.2932,1056.7845,1064.4912,96.47163,6990.7689,0.63825768,0.76045518
15/03/2019 20:00,1053.7146,1010.7261,1051.1748,1019.8233,1018.9872,1064.3049,1056.7935,1064.4993,96.47262,6990.7995,0.63829251,0.76044924
15/03/2019 21:00,1053.7245,1010.7333,1051.1856,1019.8287,1018.9971,1064.3166,1056.8025,1064.5074,96.47361,6990.831,0.63832725,0.7604433
15/03/2019 22:00,1053.7353,1010.7396,1051.1964,1019.8332,1019.007,1064.3283,1056.8124,1064.5155,96.4746,6990.8625,0.63836208,0.76043745
15/03/2019 23:00,1053.7452,1010.7468,1051.2072,1019.8377,1019.0169,1064.34,1056.8214,1064.5236,96.47559,6990.8931,0.63839691,0.76043151
16/03/2019 00:00,1053.7551,1010.7531,1051.218,1019.8431,1019.0259,1064.3526,1056.8304,1064.5317,96.47658,6990.9237,0.63843174,0.76042557
16/03/2019 01:00,1053.7659,1010.7603,1051.2279,1019.8476,1019.0358,1064.3643,1056.8394,1064.5389,96.47757,6990.9552,0.63846657,0.76041963
16/03/2019 02:00,1053.7758,1010.7675,1051.2387,1019.8521,1019.0457,1064.376,1056.8493,1064.547,96.47865,6990.9867,0.6385014,0.76041369
16/03/2019 03:00,1053.7857,1010.7738,1051.2495,1019.8575,1019.0556,1064.3877,1056.8583,1064.5551,96.47964,6991.0173,0.63853623,0.76040784
16/03/2019 04:00,1053.7965,1010.781,1051.2603,1019.862,1019.0646,1064.3994,1056.8673,1064.5632,96.48063,6991.0488,0.63857106,0.7604019
16/03/2019 05:00,1053.8064,1010.7873,1051.2711,1019.8665,1019.0745,1064.4111,1056.8763,1064.5713,96.48162,6991.0794,0.63860589,0.76039596
16/03/2019 06:00,1053.8163,1010.7945,1051.2819,1019.8719,1019.0844,1064.4228,1056.8862,1064.5794,96.48261,6991.1109,0.63864063,0.76039002
16/03/2019 07:00,1053.8271,1010.8017,1051.2927,1019.8764,1019.0943,1064.4345,1056.8952,1064.5875,96.4836,6991.1415,0.63867546,0.76038408
16/03/2019 08:00,1053.837,1010.808,1051.3035,1019.8809,1019.1033,1064.4471,1056.9042,1064.5947,96.48459,6991.173,0.63871029,0.76037814
16/03/2019 09:00,1053.8478,1010.8152,1051.3143,1019.8854,1019.1132,1064.4588,1056.9132,1064.6028,96.48567,6991.2036,0.63874512,0.76037229
16/03/2019 10:00,1053.8577,1010.8215,1051.3251,1019.8908,1019.1231,1064.4705,1056.9231,1064.6109,96.48666,6991.2351,0.63877995,0.76036626
16/03/2019 11:00,1053.8676,1010.8287,1051.3359,1019.8953,1019.133,1064.4822,1056.9321,1064.619,96.48765,6991.2657,0.63881478,0.76036041
16/03/2019 12:00,1053.8784,1010.8359,1051.3467,1019.8998,1019.142,1064.4939,1056.9411,1064.6271,96.48864,6991.2972,0.63884952,0.76035447
16/03/2019 13:00,1053.8883,1010.8422,1051.3575,1019.9052,1019.1519,1064.5056,1056.9501,1064.6352,96.48963,6991.3287,0.63888435,0.76034853
16/03/2019 14:00,1053.8982,1010.8494,1051.3683,1019.9097,1019.1618,1064.5173,1056.96,1064.6433,96.49062,6991.3593,0.63891918,0.76034259
16/03/2019 15:00,1053.909,1010.8566,1051.3791,1019.9142,1019.1708,1064.5299,1056.969,1064.6505,96.4917,6991.3899,0.63895401,0.76033665
16/03/2019 16:00,1053.9189,1010.8629,1051.3899,1019.9196,1019.1807,1064.5416,1056.978,1064.6586,96.49269,6991.4214,0.63898884,0.76033071
16/03/2019 17:00,1053.9288,1010.8701,1051.4007,1019.9241,1019.1906,1064.5533,1056.987,1064.6667,96.49368,6991.452,0.63902367,0.76032486
16/03/2019 18:00,1053.9396,1010.8764,1051.4115,1019.9286,1019.2005,1064.565,1056.9969,1064.6748,96.49467,6991.4835,0.6390585,0.76031883
16/03/2019 19:00,1053.9495,1010.8836,1051.4223,1019.934,1019.2095,1064.5767,1057.0059,1064.6829,96.49566,6991.515,0.63909333,0.76031298
16/03/2019 20:00,1053.9603,1010.8908,1051.4331,1019.9385,1019.2194,1064.5884,1057.0149,1064.691,96.49665,6991.5456,0.63912816,0.76030704
16/03/2019 21:00,1053.9702,1010.8971,1051.4439,1019.943,1019.2293,1064.6001,1057.0239,1064.6991,96.49764,6991.5762,0.63916299,0.7603011
16/03/2019 22:00,1053.9801,1010.9043,1051.4547,1019.9484,1019.2392,1064.6118,1057.0338,1064.7063,96.49872,6991.6077,0.63919773,0.76029516
16/03/2019 23:00,1053.9909,1010.9106,1051.4655,1019.9529,1019.2482,1064.6244,1057.0428,1064.7144,96.49971,6991.6392,0.63923256,0.76028922
17/03/2019 00:00,1054.0008,1010.9178,1051.4763,1019.9574,1019.2581,1064.6361,1057.0518,1064.7225,96.5007,6991.6698,0.63926739,0.76028328
17/03/2019 01:00,1054.0107,1010.925,1051.4871,1019.9628,1019.268,1064.6478,1057.0608,1064.7306,96.50169,6991.7013,0.63930222,0.76027743
17/03/2019 02:00,1054.0215,1010.9313,1051.4979,1019.9673,1019.2779,1064.6595,1057.0707,1064.7387,96.50268,6991.7319,0.63933705,0.76027149
17/03/2019 03:00,1054.0314,1010.9385,1051.5087,1019.9718,1019.2869,1064.6712,1057.0797,1064.7468,96.50367,6991.7634,0.63937188,0.76026555
17/03/2019 04:00,1054.0413,1010.9448,1051.5195,1019.9763,1019.2968,1064.6829,1057.0887,1064.7549,96.50466,6991.794,0.63940662,0.76025961
17/03/2019 05:00,1054.0521,1010.952,1051.5303,1019.9817,1019.3067,1064.6946,1057.0977,1064.763,96.50574,6991.8255,0.63944145,0.76025367
17/03/2019 06:00,1054.062,1010.9592,1051.5411,1019.9862,1019.3157,1064.7072,1057.1067,1064.7702,96.50673,6991.8561,0.63947628,0.76024773
17/03/2019 07:00,1054.0728,1010.9655,1051.5519,1019.9907,1019.3256,1064.7189,1057.1166,1064.7783,96.50772,6991.8876,0.63951111,0.76024188
17/03/2019 08:00,1054.0827,1010.9727,1051.5618,1019.9961,1019.3355,1064.7306,1057.1256,1064.7864,96.50871,6991.9182,0.63954594,0.76023585
17/03/2019 09:00,1054.0926,1010.9799,1051.5726,1020.0006,1019.3454,1064.7423,1057.1346,1064.7945,96.5097,6991.9497,0.63958077,0.76023
17/03/2019 10:00,1054.1034,1010.9862,1051.5834,1020.0051,1019.3544,1064.754,1057.1436,1064.8026,96.51069,6991.9812,0.6396156,0.76022406
17/03/2019 11:00,1054.1133,1010.9934,1051.5942,1020.0105,1019.3643,1064.7657,1057.1535,1064.8107,96.51168,6992.0118,0.63965043,0.76021812
17/03/2019 12:00,1054.1232,1010.9997,1051.605,1020.015,1019.3742,1064.7774,1057.1625,1064.8188,96.51276,6992.0433,0.63968526,0.76021218
17/03/2019 13:00,1054.134,1011.0069,1051.6158,1020.0195,1019.3841,1064.7891,1057.1715,1064.8269,96.51375,6992.0739,0.63972009,0.76020624
17/03/2019 14:00,1054.1439,1011.0141,1051.6266,1020.0249,1019.3931,1064.8017,1057.1814,1064.8341,96.51474,6992.1054,0.63975483,0.76020039
17/03/2019 15:00,1054.1547,1011.0204,1051.6374,1020.0294,1019.403,1064.8134,1057.1904,1064.8422,96.51573,6992.136,0.63978966,0.76019445
17/03/2019 16:00,1054.1646,1011.0276,1051.6482,1020.0339,1019.4129,1064.8251,1057.1994,1064.8503,96.51672,6992.1675,0.63982449,0.76018851
17/03/2019 17:00,1054.1745,1011.0339,1051.659,1020.0393,1019.4228,1064.8368,1057.2084,1064.8584,96.51771,6992.1981,0.63985932,0.76018257
17/03/2019 18:00,1054.1853,1011.0411,1051.6698,1020.0438,1019.4318,1064.8485,1057.2183,1064.8665,96.5187,6992.2296,0.63989415,0.76017663
17/03/2019 19:00,1054.1952,1011.0483,1051.6806,1020.0483,1019.4417,1064.8602,1057.2273,1064.8746,96.51978,6992.2602,0.63992898,0.76017069
17/03/2019 20:00,1054.2051,1011.0546,1051.6914,1020.0537,1019.4516,1064.8719,1057.2363,1064.8827,96.52077,6992.2917,0.63996372,0.76016484
17/03/2019 21:00,1054.2159,1011.0618,1051.7022,1020.0582,1019.4606,1064.8845,1057.2453,1064.8899,96.52176,6992.3232,0.63999855,0.76015881
17/03/2019 22:00,1054.2258,1011.069,1051.713,1020.0627,1019.4705,1064.8962,1057.2543,1064.898,96.52275,6992.3538,0.64003338,0.76015296
17/03/2019 23:00,1054.2366,1011.0753,1051.7238,1020.0672,1019.4804,1064.9079,1057.2642,1064.9061,96.52374,6992.3844,0.64006821,0.76014702
18/03/2019 00:00,1054.2465,1011.0825,1051.7346,1020.0726,1019.4903,1064.9196,1057.2732,1064.9142,96.52473,6992.4159,0.64010304,0.76014108
18/03/2019 01:00,1054.2564,1011.0888,1051.7454,1020.0771,1019.4993,1064.9313,1057.2822,1064.9223,96.52581,6992.4474,0.64013787,0.76013514
18/03/2019 02:00,1054.2672,1011.096,1051.7562,1020.0816,1019.5092,1064.943,1057.2912,1064.9304,96.5268,6992.478,0.6401727,0.7601292
18/03/2019 03:00,1054.2771,1011.1032,1051.767,1020.087,1019.5191,1064.9547,1057.3011,1064.9385,96.52779,6992.5095,0.64020753,0.76012326
18/03/2019 04:00,1054.287,1011.1095,1051.7778,1020.0915,1019.529,1064.9673,1057.3101,1064.9457,96.52878,6992.5401,0.64024236,0.76011741
18/03/2019 05:00,1054.2978,1011.1167,1051.7886,1020.096,1019.538,1064.979,1057.3191,1064.9538,96.52977,6992.5707,0.6402771,0.76011147
18/03/2019 06:00,1054.3077,1011.123,1051.7994,1020.1014,1019.5479,1064.9907,1057.3281,1064.9619,96.53076,6992.6022,0.64031193,0.76010553
18/03/2019 07:00,1054.3176,1011.1302,1051.8102,1020.1059,1019.5578,1065.0024,1057.338,1064.97,96.53175,6992.6337,0.64034676,0.76009959
18/03/2019 08:00,1054.3284,1011.1374,1051.821,1020.1104,1019.5677,1065.0141,1057.347,1064.9781,96.53283,6992.6643,0.64038159,0.76009365
18/03/2019 09:00,1054.3383,1011.1437,1051.8318,1020.1158,1019.5767,1065.0258,1057.356,1064.9862,96.53382,6992.6958,0.64041642,0.76008771
18/03/2019 10:00,1054.3491,1011.1509,1051.8426,1020.1203,1019.5866,1065.0375,1057.365,1064.9943,96.53481,6992.7264,0.64045125,0.76008186
18/03/2019 11:00,1054.359,1011.1572,1051.8534,1020.1248,1019.5965,1065.0501,1057.3749,1065.0015,96.5358,6992.7579,0.64048599,0.76007583
18/03/2019 12:00,1054.3689,1011.1644,1051.8642,1020.1302,1019.6064,1065.0618,1057.3839,1065.0096,96.53679,6992.7885,0.64052082,0.76006998
18/03/2019 13:00,1054.3797,1011.1716,1051.875,1020.1347,1019.6154,1065.0735,1057.3929,1065.0177,96.53778,6992.82,0.64055565,0.76006404
18/03/2019 14:00,1054.3896,1011.1779,1051.8849,1020.1392,1019.6253,1065.0852,1057.4019,1065.0258,96.53877,6992.8506,0.64059048,0.7600581
18/03/2019 15:00,1054.3995,1011.1851,1051.8957,1020.1446,1019.6352,1065.0969,1057.4118,1065.0339,96.53985,6992.8821,0.64062531,0.76005216
18/03/2019 16:00,1054.4103,1011.1923,1051.9065,1020.1491,1019.6442,1065.1086,1057.4208,1065.042,96.54084,6992.9127,0.64066014,0.76004622
18/03/2019 17:00,1054.4202,1011.1986,1051.9173,1020.1536,1019.6541,1065.1203,1057.4298,1065.0501,96.54183,6992.9442,0.64069488,0.76004028
18/03/2019 18:00,1054.4301,1011.2058,1051.9281,1020.159,1019.664,1065.132,1057.4388,1065.0573,96.54282,6992.9757,0.6407298,0.76003443
18/03/2019 19:00,1054.4409,1011.2121,1051.9389,1020.1635,1019.6739,1065.1446,1057.4487,1065.0654,96.54381,6993.0063,0.64076463,0.7600284
18/03/2019 20:00,1054.4508,1011.2193,1051.9497,1020.168,1019.6829,1065.1563,1057.4577,1065.0735,96.5448,6993.0378,0.64079946,0.76002255
18/03/2019 21:00,1054.4616,1011.2265,1051.9605,1020.1725,1019.6928,1065.168,1057.4667,1065.0816,96.54579,6993.0684,0.6408342,0.76001661
18/03/2019 22:00,1054.4715,1011.2328,1051.9713,1020.1779,1019.7027,1065.1797,1057.4757,1065.0897,96.54687,6993.0999,0.64086903,0.76001067
18/03/2019 23:00,1054.4814,1011.24,1051.9821,1020.1824,1019.7126,1065.1914,1057.4856,1065.0978,96.54786,6993.1305,0.64090386,0.76000482
19/03/2019 00:00,1054.4922,1011.2463,1051.9929,1020.1869,1019.7216,1065.2031,1057.4946,1065.1059,96.54885,6993.162,0.64093869,0.75999879
19/03/2019 01:00,1054.5021,1011.2535,1052.0037,1020.1923,1019.7315,1065.2148,1057.5036,1065.114,96.54984,6993.1926,0.64097352,0.75999294
19/03/2019 02:00,1054.512,1011.2607,1052.0145,1020.1968,1019.7414,1065.2274,1057.5126,1065.1212,96.55083,6993.2241,0.64100835,0.759987
19/03/2019 03:00,1054.5228,1011.267,1052.0253,1020.2013,1019.7513,1065.2391,1057.5225,1065.1293,96.55182,6993.2547,0.64104309,0.75998106
19/03/2019 04:00,1054.5327,1011.2742,1052.0361,1020.2067,1019.7603,1065.2508,1057.5315,1065.1374,96.55281,6993.2862,0.64107792,0.75997512
19/03/2019 05:00,1054.5426,1011.2805,1052.0469,1020.2112,1019.7702,1065.2625,1057.5405,1065.1455,96.55389,6993.3177,0.64111275,0.75996918
19/03/2019 06:00,1054.5534,1011.2877,1052.0577,1020.2157,1019.7801,1065.2742,1057.5495,1065.1536,96.55488,6993.3483,0.64114758,0.75996324
19/03/2019 07:00,1054.5633,1011.2949,1052.0685,1020.2211,1019.7891,1065.2859,1057.5594,1065.1617,96.55587,6993.3789,0.64118241,0.75995739
19/03/2019 08:00,1054.5741,1011.3012,1052.0793,1020.2256,1019.799,1065.2976,1057.5684,1065.1698,96.55686,6993.4104,0.64121724,0.75995145
19/03/2019 09:00,1054.584,1011.3084,1052.0901,1020.2301,1019.8089,1065.3093,1057.5774,1065.1779,96.55785,6993.4419,0.64125198,0.75994551
19/03/2019 10:00,1054.5939,1011.3147,1052.1009,1020.2346,1019.8188,1065.3219,1057.5864,1065.1851,96.55884,6993.4725,0.6412869,0.75993957
19/03/2019 11:00,1054.6047,1011.3219,1052.1117,1020.24,1019.8278,1065.3336,1057.5963,1065.1932,96.55983,6993.504,0.64132173,0.75993363
19/03/2019 12:00,1054.6146,1011.3291,1052.1225,1020.2445,1019.8377,1065.3453,1057.6053,1065.2013,96.56091,6993.5346,0.64135656,0.75992769
19/03/2019 13:00,1054.6245,1011.3354,1052.1333,1020.249,1019.8476,1065.357,1057.6143,1065.2094,96.5619,6993.5652,0.6413913,0.75992184
19/03/2019 14:00,1054.6353,1011.3426,1052.1441,1020.2544,1019.8575,1065.3687,1057.6233,1065.2175,96.56289,6993.5967,0.64142613,0.75991581
19/03/2019 15:00,1054.6452,1011.3498,1052.1549,1020.2589,1019.8665,1065.3804,1057.6323,1065.2256,96.56388,6993.6282,0.64146096,0.75990996
19/03/2019 16:00,1054.6551,1011.3561,1052.1657,1020.2634,1019.8764,1065.3921,1057.6422,1065.2337,96.56487,6993.6588,0.64149579,0.75990402
19/03/2019 17:00,1054.6659,1011.3633,1052.1765,1020.2688,1019.8863,1065.4047,1057.6512,1065.2409,96.56586,6993.6903,0.64153062,0.75989808
19/03/2019 18:00,1054.6758,1011.3696,1052.1873,1020.2733,1019.8962,1065.4164,1057.6602,1065.249,96.56694,6993.7209,0.64156545,0.75989214
19/03/2019 19:00,1054.6866,1011.3768,1052.1981,1020.2778,1019.9052,1065.4281,1057.6692,1065.2571,96.56793,6993.7524,0.64160019,0.7598862
19/03/2019 20:00,1054.6965,1011.384,1052.208,1020.2832,1019.9151,1065.4398,1057.6791,1065.2652,96.56892,6993.7839,0.64163502,0.75988026
19/03/2019 21:00,1054.7064,1011.3903,1052.2188,1020.2877,1019.925,1065.4515,1057.6881,1065.2733,96.56991,6993.8145,0.64166985,0.75987441
19/03/2019 22:00,1054.7172,1011.3975,1052.2296,1020.2922,1019.934,1065.4632,1057.6971,1065.2814,96.5709,6993.8451,0.64170468,0.75986838
19/03/2019 23:00,1054.7271,1011.4038,1052.2404,1020.2976,1019.9439,1065.4749,1057.7061,1065.2895,96.57189,6993.8766,0.64173951,0.75986253
20/03/2019 00:00,1054.737,1011.411,1052.2512,1020.3021,1019.9538,1065.4875,1057.716,1065.2967,96.57288,6993.9072,0.64177434,0.75985659
20/03/2019 01:00,1054.7478,1011.4182,1052.262,1020.3066,1019.9637,1065.4992,1057.725,1065.3048,96.57396,6993.9387,0.64180908,0.75985065
20/03/2019 02:00,1054.7577,1011.4245,1052.2728,1020.312,1019.9727,1065.5109,1057.734,1065.3129,96.57495,6993.9702,0.641844,0.75984471
20/03/2019 03:00,1054.7676,1011.4317,1052.2836,1020.3165,1019.9826,1065.5226,1057.7439,1065.321,96.57594,6994.0008,0.64187883,0.75983877
20/03/2019 04:00,1054.7784,1011.438,1052.2944,1020.321,1019.9925,1065.5343,1057.7529,1065.3291,96.57693,6994.0314,0.64191357,0.75983283
20/03/2019 05:00,1054.7883,1011.4452,1052.3052,1020.3264,1020.0024,1065.546,1057.7619,1065.3372,96.57792,6994.0629,0.6419484,0.75982698
20/03/2019 06:00,1054.7991,1011.4524,1052.316,1020.3309,1020.0114,1065.5577,1057.7709,1065.3453,96.57891,6994.0944,0.64198323,0.75982104
20/03/2019 07:00,1054.809,1011.4587,1052.3268,1020.3354,1020.0213,1065.5694,1057.7799,1065.3525,96.5799,6994.125,0.64201806,0.7598151
20/03/2019 08:00,1054.8189,1011.4659,1052.3376,1020.3408,1020.0312,1065.582,1057.7898,1065.3606,96.58098,6994.1565,0.64205289,0.75980916
20/03/2019 09:00,1054.8297,1011.4731,1052.3484,1020.3453,1020.0411,1065.5937,1057.7988,1065.3687,96.58197,6994.1871,0.64208772,0.75980322
20/03/2019 10:00,1054.8396,1011.4794,1052.3592,1020.3498,1020.0501,1065.6054,1057.8078,1065.3768,96.58296,6994.2186,0.64212246,0.75979737
20/03/2019 11:00,1054.8495,1011.4866,1052.37,1020.3543,1020.06,1065.6171,1057.8168,1065.3849,96.58395,6994.2492,0.64215729,0.75979143
20/03/2019 12:00,1054.8603,1011.4929,1052.3808,1020.3597,1020.0699,1065.6288,1057.8267,1065.393,96.58494,6994.2807,0.64219212,0.75978549
20/03/2019 13:00,1054.8702,1011.5001,1052.3916,1020.3642,1020.0798,1065.6405,1057.8357,1065.4011,96.58593,6994.3122,0.64222695,0.75977955
20/03/2019 14:00,1054.881,1011.5073,1052.4024,1020.3687,1020.0888,1065.6522,1057.8447,1065.4092,96.58692,6994.3428,0.64226178,0.75977361
20/03/2019 15:00,1054.8909,1011.5136,1052.4132,1020.3741,1020.0987,1065.6648,1057.8537,1065.4164,96.588,6994.3734,0.64229661,0.75976767
20/03/2019 16:00,1054.9008,1011.5208,1052.424,1020.3786,1020.1086,1065.6765,1057.8636,1065.4245,96.58899,6994.4049,0.64233135,0.75976173
20/03/2019 17:00,1054.9116,1011.5271,1052.4348,1020.3831,1020.1185,1065.6882,1057.8726,1065.4326,96.58998,6994.4364,0.64236618,0.75975579
20/03/2019 18:00,1054.9215,1011.5343,1052.4456,1020.3885,1020.1275,1065.6999,1057.8816,1065.4407,96.59097,6994.467,0.6424011,0.75974994
20/03/2019 19:00,1054.9314,1011.5415,1052.4564,1020.393,1020.1374,1065.7116,1057.8906,1065.4488,96.59196,6994.4985,0.64243593,0.759744
20/03/2019 20:00,1054.9422,1011.5478,1052.4672,1020.3975,1020.1473,1065.7233,1057.9005,1065.4569,96.59295,6994.5291,0.64247067,0.75973806
20/03/2019 21:00,1054.9521,1011.555,1052.478,1020.4029,1020.1563,1065.735,1057.9095,1065.465,96.59403,6994.5606,0.6425055,0.75973212
20/03/2019 22:00,1054.9629,1011.5622,1052.4888,1020.4074,1020.1662,1065.7467,1057.9185,1065.4731,96.59502,6994.5912,0.64254033,0.75972618
20/03/2019 23:00,1054.9728,1011.5685,1052.4987,1020.4119,1020.1761,1065.7593,1057.9275,1065.4803,96.59601,6994.6227,0.64257516,0.75972024
21/03/2019 00:00,1054.9827,1011.5757,1052.5095,1020.4173,1020.186,1065.771,1057.9374,1065.4884,96.597,6994.6533,0.64260999,0.75971439
21/03/2019 01:00,1054.9935,1011.582,1052.5203,1020.4218,1020.195,1065.7827,1057.9464,1065.4965,96.59799,6994.6848,0.64264482,0.75970836
21/03/2019 02:00,1055.0034,1011.5892,1052.5311,1020.4263,1020.2049,1065.7944,1057.9554,1065.5046,96.59898,6994.7154,0.64267956,0.75970251
21/03/2019 03:00,1055.0133,1011.5955,1052.5419,1020.4317,1020.2148,1065.8061,1057.9644,1065.5127,96.59997,6994.7469,0.64271439,0.75969657
21/03/2019 04:00,1055.0241,1011.6027,1052.5527,1020.4362,1020.2247,1065.8178,1057.9743,1065.5208,96.60105,6994.7784,0.64274922,0.75969063
21/03/2019 05:00,1055.034,1011.6099,1052.5635,1020.4407,1020.2337,1065.8295,1057.9833,1065.5289,96.60204,6994.809,0.64278405,0.75968469
21/03/2019 06:00,1055.0439,1011.6162,1052.5743,1020.4452,1020.2436,1065.8421,1057.9923,1065.5361,96.60303,6994.8396,0.64281888,0.75967875
21/03/2019 07:00,1055.0547,1011.6234,1052.5851,1020.4506,1020.2535,1065.8538,1058.0013,1065.5442,96.60402,6994.8711,0.64285371,0.75967281
21/03/2019 08:00,1055.0646,1011.6306,1052.5959,1020.4551,1020.2634,1065.8655,1058.0112,1065.5523,96.60501,6994.9017,0.64288845,0.75966696
21/03/2019 09:00,1055.0754,1011.6369,1052.6067,1020.4596,1020.2724,1065.8772,1058.0202,1065.5604,96.606,6994.9332,0.64292328,0.75966102
21/03/2019 10:00,1055.0853,1011.6441,1052.6175,1020.465,1020.2823,1065.8889,1058.0292,1065.5685,96.60699,6994.9647,0.6429582,0.75965508
21/03/2019 11:00,1055.0952,1011.6504,1052.6283,1020.4695,1020.2922,1065.9006,1058.0382,1065.5766,96.60807,6994.9953,0.64299303,0.75964914
21/03/2019 12:00,1055.106,1011.6576,1052.6391,1020.474,1020.3021,1065.9123,1058.0481,1065.5847,96.60906,6995.0259,0.64302777,0.7596432
21/03/2019 13:00,1055.1159,1011.6648,1052.6499,1020.4794,1020.3111,1065.924,1058.0571,1065.5919,96.61005,6995.0574,0.6430626,0.75963726
21/03/2019 14:00,1055.1258,1011.6711,1052.6607,1020.4839,1020.321,1065.9366,1058.0661,1065.6,96.61104,6995.0889,0.64309743,0.75963141
21/03/2019 15:00,1055.1366,1011.6783,1052.6715,1020.4884,1020.3309,1065.9483,1058.0751,1065.6081,96.61203,6995.1195,0.64313226,0.75962538
21/03/2019 16:00,1055.1465,1011.6846,1052.6823,1020.4938,1020.3399,1065.96,1058.085,1065.6162,96.61302,6995.151,0.64316709,0.75961953
21/03/2019 17:00,1055.1564,1011.6918,1052.6931,1020.4983,1020.3498,1065.9717,1058.094,1065.6243,96.61401,6995.1816,0.64320192,0.75961359
21/03/2019 18:00,1055.1672,1011.699,1052.7039,1020.5028,1020.3597,1065.9834,1058.103,1065.6324,96.61509,6995.2131,0.64323666,0.75960765
21/03/2019 19:00,1055.1771,1011.7053,1052.7147,1020.5082,1020.3696,1065.9951,1058.112,1065.6405,96.61608,6995.2437,0.64327149,0.75960171
21/03/2019 20:00,1055.1879,1011.7125,1052.7255,1020.5127,1020.3786,1066.0068,1058.1219,1065.6477,96.61707,6995.2752,0.64330632,0.75959577
21/03/2019 21:00,1055.1978,1011.7197,1052.7363,1020.5172,1020.3885,1066.0194,1058.1309,1065.6558,96.61806,6995.3067,0.64334115,0.75958992
21/03/2019 22:00,1055.2077,1011.726,1052.7471,1020.5217,1020.3984,1066.0311,1058.1399,1065.6639,96.61905,6995.3373,0.64337598,0.75958398
21/03/2019 23:00,1055.2185,1011.7332,1052.7579,1020.5271,1020.4083,1066.0428,1058.1489,1065.672,96.62004,6995.3679,0.64341081,0.75957804
22/03/2019 00:00,1055.2284,1011.7395,1052.7687,1020.5316,1020.4173,1066.0545,1058.1579,1065.6801,96.62112,6995.3994,0.64344555,0.7595721
22/03/2019 01:00,1055.2383,1011.7467,1052.7795,1020.5361,1020.4272,1066.0662,1058.1678,1065.6882,96.62211,6995.4309,0.64348038,0.75956616
22/03/2019 02:00,1055.2491,1011.7539,1052.7903,1020.5415,1020.4371,1066.0779,1058.1768,1065.6963,96.6231,6995.4615,0.6435153,0.75956022
